Restaurant_latitude,Restaurant_longitude,Delivery_location_latitude,Delivery_location_longitude,Time_Orderd,Time_Order_picked,Order_Date,Weatherconditions,Road_traffic_density,Type_of_order,Type_of_vehicle,multiple_deliveries,City,Time_taken(min),distance,order_making(min),delivery_time(min)
23.354422,85.3329,23.384422,85.3629,19:40:00,19:45:00,30-03-2022,Sandstorms,Jam,Snack,motorcycle,1,Metropolitian,34,4.521816413824638,5,29
18.994049,72.825203,19.034049,72.865203,14:20:00,14:25:00,01-04-2022,Stormy,High,Buffet,scooter,1,Metropolitian,34,6.110622448539019,5,29
17.45971,78.368855,17.58971,78.498855,20:30:00,20:40:00,12-03-2022,Sandstorms,Jam,Buffet,motorcycle,1,Urban,31,19.93889148289046,10,21
30.372202,78.077151,30.502202,78.207151,21:20:00,21:25:00,16-02-2022,Sunny,Jam,Buffet,scooter,0,Urban,25,19.069508096305764,5,20
22.539129,88.365507,22.649129,88.475507,22:55:00,23:05:00,18-02-2022,Stormy,Low,Snack,scooter,1,Metropolitian,14,16.622841671723474,10,4
12.337978,76.616792,12.367978,76.646792,18:30:00,18:40:00,03-03-2022,Windy,Medium,Drinks,scooter,1,Metropolitian,34,4.654006135972582,10,24
22.311603,73.165012,22.381603,73.235012,19:20:00,19:35:00,16-03-2022,Windy,Jam,Snack,motorcycle,3,Metropolitian,43,10.58671194847277,15,28
17.455894,78.375467,17.505894,78.425467,22:00:00,22:10:00,05-04-2022,Cloudy,Jam,Buffet,motorcycle,0,Metropolitian,26,7.669668928940159,10,16
12.972793,80.249982,13.052793,80.329982,20:55:00,21:10:00,16-03-2022,Cloudy,Jam,Snack,scooter,1,Metropolitian,49,12.395318433703864,15,34
26.913987,75.752891,27.053987,75.892891,22:20:00,22:25:00,06-04-2022,Sandstorms,Low,Meal,scooter,0,Metropolitian,28,20.827407215134496,5,23
21.183434,72.814492,21.193434,72.824492,09:55:00,10:10:00,17-03-2022,Cloudy,Low,Buffet,motorcycle,1,Metropolitian,15,1.517939885817987,15,0
23.214459,77.434976,23.254459,77.474976,13:00:00,13:15:00,11-02-2022,Windy,High,Meal,scooter,1,Metropolitian,16,6.031833275316977,15,1
11.022169,76.999594,11.072169,77.049594,22:25:00,22:35:00,09-03-2022,Stormy,Low,Meal,motorcycle,0,Metropolitian,16,7.7742611303759155,10,6
18.554382,73.798206,18.574382,73.818206,11:20:00,11:30:00,09-03-2022,Stormy,High,Meal,motorcycle,0,Metropolitian,28,3.059093555186786,10,18
12.310972,76.659264,12.420972,76.769264,20:40:00,20:45:00,08-03-2022,Windy,Jam,Snack,scooter,0,Metropolitian,25,17.064281923367332,5,20
12.284747,76.625861,12.354747,76.695861,20:45:00,21:00:00,20-03-2022,Fog,Jam,Meal,motorcycle,0,Metropolitian,46,10.860006649397052,15,31
19.207222,72.972281,19.217222,72.982281,08:50:00,09:00:00,26-03-2022,Sunny,Low,Snack,motorcycle,0,Urban,15,1.526809186076802,10,5
25.451646,81.832796,25.511646,81.892796,20:55:00,21:05:00,15-02-2022,Cloudy,Jam,Drinks,motorcycle,1,Metropolitian,26,8.976596726797203,10,16
18.51421,73.838429,18.64421,73.968429,23:30:00,23:40:00,04-04-2022,Fog,Low,Buffet,motorcycle,1,Metropolitian,25,19.88330310892448,10,15
19.1813,72.836191,19.2313,72.886191,23:45:00,23:50:00,26-03-2022,Sunny,Low,Meal,electric_scooter,1,Urban,17,7.634172816143166,5,12
19.065838,72.832658,19.125838,72.892658,20:10:00,20:20:00,11-03-2022,Cloudy,Jam,Drinks,motorcycle,0,Metropolitian,25,9.163843230910992,10,15
23.359407,85.325055,23.439407,85.405055,22:55:00,23:10:00,08-03-2022,Fog,Low,Meal,electric_scooter,1,Metropolitian,29,12.056953151950662,15,14
22.538999,88.322337,22.548999,88.332337,11:10:00,11:25:00,11-02-2022,Stormy,High,Meal,motorcycle,0,Metropolitian,20,1.5114155935305584,15,5
18.546947,73.900626,18.556947,73.910626,09:15:00,09:25:00,28-03-2022,Fog,Low,Snack,motorcycle,1,Urban,21,1.5295984951608714,10,11
17.429585,78.392621,17.489585,78.452621,18:00:00,18:10:00,01-04-2022,Sandstorms,Medium,Buffet,motorcycle,1,Metropolitian,34,9.204105757164326,10,24
27.16185,78.040165,27.25185,78.130165,21:30:00,21:40:00,14-02-2022,Windy,Jam,Snack,motorcycle,0,Metropolitian,16,13.377502220618346,10,6
11.022477,76.995667,11.052477,77.025667,18:10:00,18:20:00,15-03-2022,Stormy,Medium,Meal,scooter,1,Urban,22,4.664630782215899,10,12
23.354422,85.3329,23.444422,85.4229,21:40:00,21:50:00,18-03-2022,Fog,Jam,Snack,scooter,2,Metropolitian,40,13.564071378154337,10,30
18.994237,72.825553,19.024237,72.855553,21:35:00,21:50:00,26-03-2022,Sunny,Jam,Meal,motorcycle,0,Metropolitian,13,4.5830282281129735,15,0
23.359407,85.325055,23.439407,85.405055,21:20:00,21:25:00,20-03-2022,Cloudy,Jam,Buffet,scooter,1,Urban,39,12.056953151950662,5,34
13.005801,80.250744,13.045801,80.290744,14:00:00,14:10:00,24-03-2022,Sandstorms,High,Drinks,scooter,1,Urban,32,6.19750414054014,10,22
18.569156,73.774723,18.659156,73.864723,23:45:00,00:00:00,23-03-2022,Stormy,Low,Drinks,motorcycle,1,Metropolitian,11,13.764054287350252,15,0
12.297954,76.665169,12.387954,76.755169,17:25:00,17:40:00,02-03-2022,Windy,Medium,Buffet,motorcycle,0,Urban,21,13.96227361078246,15,6
22.725748,75.898497,22.755747,75.928497,23:35:00,23:50:00,11-03-2022,Windy,Low,Buffet,motorcycle,1,Metropolitian,23,4.531237447472418,15,8
19.880256,75.323503,19.930256,75.373503,17:45:00,17:50:00,11-02-2022,Cloudy,Medium,Buffet,motorcycle,1,Metropolitian,15,7.618934925450059,5,10
12.337978,76.616792,12.347978,76.626792,09:55:00,10:10:00,19-03-2022,Windy,Low,Snack,scooter,1,Metropolitian,19,1.5513637566677203,15,4
17.429585,78.392621,17.459585,78.422621,17:30:00,17:45:00,19-03-2022,Fog,Medium,Drinks,motorcycle,1,Metropolitian,30,4.60222989483327,15,15
13.005801,80.250744,13.025801,80.270744,09:35:00,09:50:00,24-03-2022,Cloudy,Low,Snack,scooter,1,Metropolitian,18,3.0988117968076545,15,3
22.75004,75.902847,22.81004,75.962847,23:25:00,23:35:00,24-03-2022,Fog,Low,Drinks,motorcycle,0,Metropolitian,20,9.061462256395185,10,10
13.091809,80.219104,13.221809,80.349104,18:00:00,18:05:00,31-03-2022,Sandstorms,Medium,Snack,scooter,1,Metropolitian,23,20.13677616835183,5,18
19.178321,72.834715,19.218321,72.874715,16:30:00,16:45:00,26-03-2022,Cloudy,Medium,Buffet,motorcycle,1,Urban,26,6.107475196286279,15,11
19.003517,72.82765,19.023517,72.84765,09:50:00,09:55:00,01-03-2022,Sunny,Low,Drinks,motorcycle,1,Urban,21,3.0553157793778154,5,16
26.846156,75.8023,26.866156,75.8223,12:00:00,12:10:00,09-03-2022,Sunny,High,Snack,motorcycle,1,Metropolitian,17,2.9768087767772324,10,7
12.972161,77.596014,13.052161,77.676014,19:35:00,19:45:00,18-03-2022,Sandstorms,Jam,Drinks,motorcycle,1,Metropolitian,27,12.395333516408588,10,17
12.334022,76.618203,12.444022,76.728203,23:25:00,23:40:00,27-03-2022,Windy,Low,Buffet,scooter,1,Urban,12,17.063560974578667,15,0
15.496162,73.825364,15.566162,73.895364,20:40:00,20:50:00,12-02-2022,Stormy,Jam,Drinks,motorcycle,1,Urban,38,10.78849115835883,10,28
11.001753,76.986241,11.011753,76.996241,09:55:00,10:10:00,15-03-2022,Sunny,Low,Buffet,scooter,1,Urban,18,1.5549550458600816,15,3
21.175104,72.804342,21.225104,72.854342,17:25:00,17:30:00,15-03-2022,Windy,Medium,Meal,scooter,1,Metropolitian,34,7.589425972485111,5,29
22.311603,73.165012,22.361603,73.215012,21:55:00,22:05:00,03-04-2022,Windy,Jam,Meal,motorcycle,0,Metropolitian,36,7.562182477576886,10,26
22.75004,75.902847,22.83004,75.982847,19:55:00,20:00:00,25-03-2022,Fog,Jam,Snack,motorcycle,3,Metropolitian,42,12.081550329983738,5,37
18.53408,73.89852,18.56408,73.92852,17:50:00,17:55:00,24-03-2022,Windy,Medium,Drinks,scooter,0,Metropolitian,31,4.588831209737107,5,26
12.972532,77.608179,13.042532,77.678179,17:30:00,17:35:00,06-03-2022,Sunny,Medium,Snack,scooter,1,Metropolitian,18,10.846013590626097,5,13
13.086438,80.220672,13.176438,80.310672,22:45:00,23:00:00,02-04-2022,Fog,Low,Buffet,motorcycle,1,Metropolitian,20,13.941533701364968,15,5
13.058616,80.264151,13.118616,80.324151,23:35:00,23:45:00,03-04-2022,Windy,Low,Meal,motorcycle,1,Metropolitian,20,9.295128065715456,10,10
13.045479,80.23311,13.055479,80.24311,11:25:00,11:30:00,09-03-2022,Fog,High,Drinks,electric_scooter,2,Metropolitian,34,1.549302295793992,5,29
17.41233,78.449654,17.54233,78.579654,23:30:00,23:35:00,06-04-2022,Windy,Low,Meal,scooter,0,Metropolitian,15,19.941319238627205,5,10
18.593481,73.785901,18.663481,73.855901,18:25:00,18:40:00,04-04-2022,Windy,Medium,Buffet,scooter,1,Metropolitian,39,10.704957546119868,15,24
18.53408,73.89852,18.59408,73.95852,21:20:00,21:30:00,01-03-2022,Stormy,Jam,Buffet,motorcycle,1,Metropolitian,33,9.177287951627443,10,23
18.51421,73.838429,18.58421,73.908429,21:35:00,21:45:00,06-03-2022,Fog,Jam,Buffet,electric_scooter,0,Metropolitian,34,10.707268672949962,10,24
13.049645,80.242268,13.099645,80.292268,19:00:00,19:10:00,15-03-2022,Sunny,Medium,Snack,scooter,1,Metropolitian,16,7.746149563277043,10,6
19.878028,75.317475,19.948028,75.387475,22:50:00,22:55:00,16-02-2022,Stormy,Low,Meal,scooter,0,Urban,19,10.66626761312347,5,14
21.170096,72.789122,21.200096,72.819122,17:10:00,17:20:00,01-04-2022,Sandstorms,Medium,Buffet,scooter,0,Metropolitian,26,4.553866510569296,10,16
26.910262,75.783013,27.020262,75.893013,20:30:00,20:35:00,06-03-2022,Cloudy,Jam,Drinks,motorcycle,1,Metropolitian,40,16.36557433082605,5,35
17.483216,78.552111,17.563216,78.632111,21:55:00,22:05:00,27-03-2022,Cloudy,Jam,Snack,motorcycle,1,Metropolitian,53,12.27013530438031,10,43
17.424114,78.347554,17.444114,78.367554,09:55:00,10:00:00,07-03-2022,Windy,Low,Meal,electric_scooter,0,Metropolitian,22,3.0682355520734235,5,17
12.98041,77.640489,13.03041,77.690489,17:35:00,17:40:00,11-03-2022,Sandstorms,Medium,Meal,scooter,1,Metropolitian,31,7.747184339020532,5,26
11.008638,76.984311,11.098638,77.074311,21:00:00,21:10:00,12-03-2022,Fog,Jam,Buffet,motorcycle,1,Metropolitian,37,13.993521097863647,10,27
12.914264,77.6784,13.044264,77.8084,20:55:00,21:00:00,10-03-2022,Sandstorms,Jam,Drinks,motorcycle,0,Metropolitian,21,20.143689599486173,5,16
11.001753,76.986241,11.041753,77.026241,13:35:00,13:40:00,30-03-2022,Windy,High,Meal,motorcycle,1,Metropolitian,43,6.219667684961578,5,38
19.888716,75.321461,19.998716,75.431461,18:30:00,18:35:00,12-02-2022,Cloudy,Medium,Drinks,scooter,0,Metropolitian,34,16.759779606337684,5,29
18.546947,73.900626,18.626947,73.980626,23:55:00,00:05:00,06-03-2022,Sandstorms,Low,Drinks,motorcycle,1,Metropolitian,18,12.235622216061367,10,8
18.592718,73.773572,18.642718,73.823572,18:00:00,18:05:00,21-03-2022,Sunny,Medium,Meal,motorcycle,1,Metropolitian,22,7.646622917691142,5,17
22.31279,73.170283,22.38279,73.240283,19:10:00,19:15:00,18-03-2022,Sunny,Jam,Snack,motorcycle,1,Metropolitian,29,10.586671192789035,5,24
17.433809,78.386744,17.463809,78.416744,19:45:00,20:00:00,30-03-2022,Sunny,Jam,Drinks,motorcycle,1,Metropolitian,18,4.602180090266071,15,3
12.972793,80.249982,13.082793,80.359982,21:35:00,21:40:00,04-03-2022,Cloudy,Jam,Meal,scooter,2,Metropolitian,39,17.043069629578344,5,34
21.183434,72.814492,21.213434,72.844492,19:15:00,19:30:00,03-04-2022,Sunny,Jam,Meal,motorcycle,2,Semi-Urban,45,4.553679120746385,15,30
22.745049,75.892471,22.775049,75.922471,20:55:00,21:00:00,01-03-2022,Stormy,Jam,Snack,electric_scooter,0,Metropolitian,19,4.531030205261474,5,14
11.025083,77.015393,11.055083,77.045393,22:50:00,22:55:00,01-04-2022,Fog,Low,Snack,motorcycle,1,Metropolitian,18,4.664610877378366,5,13
26.90294,75.793007,27.04294,75.933007,17:35:00,17:50:00,25-03-2022,Windy,Medium,Snack,motorcycle,1,Urban,28,20.82829451699757,15,13
22.74806,75.8934,22.87806,76.0234,20:45:00,21:00:00,31-03-2022,Sandstorms,Jam,Drinks,scooter,1,Metropolitian,29,19.63102373000642,15,14
17.411028,78.329645,17.421028,78.339645,10:30:00,10:35:00,24-03-2022,Fog,Low,Snack,scooter,1,Metropolitian,10,1.534188781886972,5,5
12.311072,76.654878,12.441072,76.784878,18:20:00,18:25:00,18-03-2022,Cloudy,Medium,Buffet,electric_scooter,1,Metropolitian,35,20.16650477947584,5,30
23.359033,85.325347,23.389033,85.355347,19:20:00,19:30:00,03-03-2022,Stormy,Jam,Drinks,motorcycle,1,Metropolitian,15,4.521745903545661,10,5
15.56155,73.749092,15.61155,73.799092,21:10:00,21:25:00,11-02-2022,Sandstorms,Jam,Drinks,motorcycle,2,Metropolitian,38,7.705086664042764,15,23
11.006686,76.951736,11.076686,77.021736,18:35:00,18:50:00,06-04-2022,Sandstorms,Medium,Meal,electric_scooter,0,Metropolitian,35,10.884063165644438,15,20
22.727021,75.884167,22.777021,75.934167,23:25:00,23:30:00,28-03-2022,Windy,Low,Meal,motorcycle,1,Metropolitian,19,7.551916878328149,5,14
23.371292,85.327872,23.411292,85.367872,15:50:00,16:00:00,01-03-2022,Sunny,Medium,Buffet,scooter,1,Urban,16,6.028642462299419,10,6
13.029198,77.570997,13.059198,77.600997,22:35:00,22:50:00,03-04-2022,Stormy,Low,Drinks,electric_scooter,1,Urban,17,4.647963215024367,15,2
21.149834,72.778666,21.259834,72.888666,21:50:00,22:00:00,27-03-2022,Fog,Jam,Meal,motorcycle,0,Urban,30,16.696491882097586,10,20
25.454697,81.834492,25.584697,81.964492,17:20:00,17:35:00,14-02-2022,Cloudy,Medium,Snack,motorcycle,2,Metropolitian,35,19.446578297463866,15,20
15.303897,73.914336,15.383897,73.994336,20:30:00,20:45:00,12-02-2022,Sandstorms,Jam,Snack,motorcycle,1,Metropolitian,25,12.33495906726225,15,10
26.913987,75.752891,27.023987,75.862891,23:30:00,23:35:00,02-04-2022,Fog,Low,Drinks,scooter,1,Metropolitian,27,16.365339328227076,5,22
12.913041,77.683237,12.983041,77.753237,19:40:00,19:50:00,10-03-2022,Stormy,Jam,Drinks,scooter,1,Metropolitian,22,10.847252707161315,10,12
26.913483,75.803139,26.923483,75.813139,11:30:00,11:40:00,21-03-2022,Sunny,High,Drinks,motorcycle,1,Metropolitian,24,1.4880477731579838,10,14
19.055831,72.833984,19.065831,72.843984,11:45:00,12:00:00,24-03-2022,Windy,High,Meal,scooter,1,Metropolitian,20,1.527456529489999,15,5
9.979186,76.317361,10.059186,76.397361,21:00:00,21:15:00,18-02-2022,Windy,Jam,Buffet,motorcycle,0,Metropolitian,25,12.458823641909524,15,10
17.429585,78.392621,17.509585,78.472621,18:45:00,18:55:00,04-04-2022,Fog,Medium,Buffet,motorcycle,0,Metropolitian,31,12.271826004679728,10,21
19.091458,72.827808,19.131458,72.867808,12:10:00,12:25:00,09-03-2022,Stormy,High,Snack,motorcycle,0,Metropolitian,29,6.108962178720502,15,14
18.546258,73.904337,18.576258,73.934337,20:40:00,20:45:00,09-03-2022,Sandstorms,Jam,Buffet,motorcycle,1,Urban,22,4.588679297487378,5,17
12.3085,76.665808,12.3285,76.685808,09:35:00,09:45:00,15-03-2022,Cloudy,Low,Buffet,scooter,1,Urban,16,3.1028662034398127,10,6
23.333017,85.3172,23.423017,85.4072,17:20:00,17:35:00,10-03-2022,Stormy,Medium,Drinks,motorcycle,1,Metropolitian,24,13.565053945838056,15,9
12.352058,76.60665,12.392058,76.64665,12:30:00,12:40:00,24-03-2022,Windy,High,Meal,motorcycle,1,Metropolitian,30,6.205124725899398,10,20
23.359033,85.325347,23.449033,85.415347,22:50:00,23:00:00,08-03-2022,Stormy,Low,Drinks,scooter,1,Metropolitian,15,13.563859616323215,10,5
23.369746,85.33982,23.499746,85.46982,20:25:00,20:35:00,23-03-2022,Windy,Jam,Drinks,electric_scooter,1,Urban,29,19.59020125047545,10,19
11.021278,76.995017,11.091278,77.065017,19:35:00,19:45:00,25-03-2022,Windy,Jam,Snack,electric_scooter,1,Metropolitian,29,10.883802871295954,10,19
11.003681,76.975525,11.043681,77.015525,16:30:00,16:40:00,05-04-2022,Windy,Medium,Meal,scooter,0,Metropolitian,20,6.219648077690683,10,10
26.846156,75.8023,26.856156,75.8123,10:30:00,10:35:00,19-03-2022,Cloudy,Low,Meal,motorcycle,1,Metropolitian,20,1.4884329736185136,5,15
15.561295,73.749478,15.631295,73.819478,19:10:00,19:20:00,18-02-2022,Windy,Jam,Meal,scooter,1,Metropolitian,25,10.786879608304238,10,15
30.902872,75.826808,30.922872,75.846808,09:00:00,09:10:00,11-02-2022,Stormy,Low,Buffet,motorcycle,1,Metropolitian,20,2.92775289722833,10,10
17.430448,78.418213,17.480448,78.468213,18:55:00,19:05:00,13-03-2022,Stormy,Medium,Buffet,motorcycle,1,Urban,17,7.670169545372539,10,7
26.911378,75.789034,26.981378,75.859034,18:25:00,18:35:00,27-03-2022,Sunny,Medium,Meal,motorcycle,0,Metropolitian,22,10.415215106220083,10,12
23.333017,85.3172,23.423017,85.4072,19:00:00,19:15:00,31-03-2022,Sandstorms,Medium,Buffet,scooter,0,Metropolitian,24,13.565053945838056,15,9
12.972793,80.249982,13.102793,80.379982,17:45:00,18:00:00,02-04-2022,Stormy,Medium,Buffet,scooter,2,Metropolitian,33,20.14142046175901,15,18
12.972161,77.596014,13.002161,77.626014,18:35:00,18:45:00,24-03-2022,Stormy,Medium,Snack,scooter,1,Metropolitian,33,4.64847378122608,10,23
26.913483,75.803139,26.953483,75.843139,16:35:00,16:45:00,01-03-2022,Stormy,Medium,Buffet,motorcycle,1,Metropolitian,29,5.951847295146883,10,19
12.304569,76.643622,12.384569,76.723622,19:15:00,19:30:00,04-04-2022,Fog,Jam,Meal,scooter,1,Metropolitian,40,12.410873388860832,15,25
18.539299,73.897902,18.609299,73.967902,20:00:00,20:15:00,27-03-2022,Sunny,Jam,Meal,motorcycle,0,Metropolitian,16,10.706538178039278,15,1
19.121999,72.908493,19.211999,72.998493,18:10:00,18:20:00,06-03-2022,Sunny,Medium,Drinks,scooter,1,Metropolitian,15,13.743026423465595,10,5
21.185047,72.80859,21.255047,72.87859,19:10:00,19:20:00,16-03-2022,Stormy,Jam,Snack,motorcycle,1,Metropolitian,21,10.62454186179098,10,11
26.902328,75.794257,26.992328,75.884257,22:00:00,22:05:00,31-03-2022,Cloudy,Jam,Buffet,motorcycle,0,Metropolitian,41,13.390941367714374,5,36
12.323225,76.630028,12.363225,76.670028,16:45:00,16:55:00,07-03-2022,Sandstorms,Medium,Snack,motorcycle,1,Metropolitian,26,6.205452157234974,10,16
11.016298,76.972076,11.096298,77.052076,22:15:00,22:20:00,14-03-2022,Stormy,Low,Snack,scooter,1,Metropolitian,27,12.438631313169449,5,22
18.554382,73.798206,18.584382,73.828206,17:50:00,18:05:00,03-03-2022,Sandstorms,Medium,Snack,scooter,1,Metropolitian,28,4.58857790572759,15,13
23.374878,85.335739,23.384878,85.345739,12:00:00,12:15:00,07-03-2022,Windy,High,Buffet,electric_scooter,1,Urban,14,1.507218847377163,15,0
22.32,73.17,22.41,73.26,23:15:00,23:20:00,27-03-2022,Stormy,Low,Meal,motorcycle,1,Metropolitian,21,13.610673965426368,5,16
11.016298,76.972076,11.086298,77.042076,18:10:00,18:20:00,23-03-2022,Cloudy,Medium,Buffet,scooter,2,Metropolitian,37,10.883891742745623,10,27
26.902908,75.792934,26.972908,75.862934,20:20:00,20:30:00,04-04-2022,Fog,Jam,Snack,motorcycle,2,Metropolitian,53,10.41555489968215,10,43
13.02978,80.208812,13.07978,80.258812,21:50:00,22:05:00,21-03-2022,Cloudy,Jam,Drinks,motorcycle,0,Metropolitian,25,7.746447000058103,15,10
21.170798,72.790489,21.190798,72.810489,08:30:00,08:45:00,03-04-2022,Windy,Low,Snack,scooter,0,Metropolitian,15,3.035951262375807,15,0
21.183434,72.814492,21.203434,72.834492,08:20:00,08:25:00,26-03-2022,Cloudy,Low,Drinks,motorcycle,1,Metropolitian,24,3.0358329337402403,5,19
11.006686,76.951736,11.046686,76.991736,13:15:00,13:30:00,17-03-2022,Sunny,High,Buffet,scooter,0,Metropolitian,18,6.219617510976561,15,3
13.022394,80.242439,13.072394,80.292439,17:40:00,17:55:00,24-03-2022,Sandstorms,Medium,Snack,scooter,2,Metropolitian,32,7.746557479642295,15,17
11.001852,76.976268,11.081852,77.056268,18:30:00,18:35:00,10-03-2022,Windy,Medium,Snack,motorcycle,1,Metropolitian,48,12.438925818440378,5,43
12.972532,77.608179,13.052532,77.688179,17:35:00,17:45:00,25-03-2022,Cloudy,Medium,Meal,motorcycle,1,Metropolitian,43,12.395324662564256,10,33
22.308096,73.167753,22.318096,73.177753,11:15:00,11:25:00,07-03-2022,Cloudy,High,Buffet,motorcycle,1,Metropolitian,33,1.5125517325857614,10,23
21.15276,72.778059,21.22276,72.848059,19:10:00,19:25:00,10-03-2022,Fog,Jam,Drinks,motorcycle,3,Metropolitian,43,10.625600819309252,15,28
13.049645,80.242268,13.119645,80.312268,21:25:00,21:35:00,27-03-2022,Sandstorms,Jam,Meal,motorcycle,1,Urban,22,10.844399346304732,10,12
23.374989,85.335486,23.394989,85.355486,11:30:00,11:45:00,07-03-2022,Stormy,High,Meal,electric_scooter,0,Metropolitian,25,3.014385561380863,15,10
18.569156,73.774723,18.599156,73.804723,21:10:00,21:15:00,07-03-2022,Sunny,Jam,Meal,scooter,0,Urban,11,4.588393415148152,5,6
21.157729,72.768726,21.267729,72.878726,20:00:00,20:10:00,02-03-2022,Cloudy,Jam,Drinks,motorcycle,1,Metropolitian,37,16.696084890246865,10,27
12.3085,76.665808,12.3485,76.705808,12:15:00,12:20:00,01-04-2022,Fog,High,Snack,motorcycle,1,Metropolitian,22,6.205619093031621,5,17
12.352058,76.60665,12.372058,76.62665,10:50:00,11:00:00,09-03-2022,Sandstorms,Low,Meal,motorcycle,1,Metropolitian,28,3.102619212254376,10,18
23.374878,85.335739,23.434878,85.395739,19:35:00,19:45:00,05-03-2022,Cloudy,Jam,Meal,scooter,2,Metropolitian,39,9.042547607822383,10,29
22.722634,75.886959,22.792634,75.956959,19:30:00,19:40:00,02-04-2022,Sandstorms,Jam,Drinks,scooter,0,Metropolitian,22,10.572487634373488,10,12
12.334022,76.618203,12.394022,76.678203,00:00:00,00:10:00,15-03-2022,Fog,Low,Meal,scooter,1,Metropolitian,18,9.307823950991349,10,8
26.891191,75.802083,26.941191,75.852083,19:40:00,19:45:00,03-03-2022,Cloudy,Jam,Drinks,motorcycle,0,Urban,28,7.440304297282753,5,23
19.003517,72.82765,19.053517,72.87765,19:10:00,19:15:00,24-03-2022,Windy,Jam,Snack,motorcycle,1,Metropolitian,33,7.637970360616425,5,28
12.935662,77.61413,12.985662,77.66413,21:30:00,21:45:00,24-03-2022,Cloudy,Jam,Buffet,electric_scooter,2,Metropolitian,38,7.747850339383857,15,23
12.972161,77.596014,13.002161,77.626014,17:35:00,17:50:00,28-03-2022,Stormy,Medium,Buffet,motorcycle,1,Urban,20,4.64847378122608,15,5
19.178321,72.834715,19.238321,72.894715,19:10:00,19:20:00,11-03-2022,Stormy,Jam,Meal,motorcycle,1,Metropolitian,25,9.16095526779498,10,15
13.091809,80.219104,13.181809,80.309104,19:55:00,20:00:00,23-03-2022,Stormy,Jam,Drinks,motorcycle,1,Urban,34,13.9413882110737,5,29
23.184992,77.417227,23.204992,77.437227,11:10:00,11:15:00,17-02-2022,Stormy,High,Buffet,scooter,1,Metropolitian,31,3.016316716778771,5,26
12.975996,80.221898,12.995996,80.241898,11:35:00,11:40:00,03-04-2022,Fog,High,Meal,motorcycle,1,Metropolitian,24,3.0989894697047937,5,19
17.41233,78.449654,17.42233,78.459654,10:15:00,10:20:00,03-03-2022,Sandstorms,Low,Drinks,motorcycle,1,Metropolitian,18,1.5341836727606684,5,13
18.536562,73.896485,18.556562,73.916485,09:10:00,09:20:00,01-04-2022,Sandstorms,Low,Drinks,motorcycle,1,Metropolitian,30,3.059241752280784,10,20
12.934179,77.615797,12.964179,77.645797,21:45:00,21:55:00,11-03-2022,Windy,Jam,Snack,electric_scooter,1,Metropolitian,33,4.648812589303729,10,23
30.885814,75.786976,30.975814,75.876976,17:25:00,17:40:00,16-02-2022,Sunny,Medium,Drinks,electric_scooter,0,Metropolitian,12,13.173859321180476,15,0
23.371292,85.327872,23.431292,85.387872,20:40:00,20:50:00,17-03-2022,Sandstorms,Jam,Buffet,motorcycle,0,Metropolitian,21,9.042657405421387,10,11
26.921411,75.793604,26.971411,75.843604,20:50:00,21:05:00,05-03-2022,Stormy,Jam,Buffet,motorcycle,2,Metropolitian,40,7.439438614141125,15,25
23.230791,77.43702,23.290791,77.49702,19:20:00,19:35:00,11-02-2022,Fog,Jam,Meal,motorcycle,1,Metropolitian,27,9.046948051487767,15,12
30.335259,78.053162,30.385259,78.103162,20:20:00,20:35:00,17-02-2022,Cloudy,Jam,Meal,motorcycle,0,Metropolitian,20,7.336845283683189,15,5
12.935662,77.61413,13.015662,77.69413,22:50:00,23:05:00,04-03-2022,Windy,Low,Meal,scooter,0,Metropolitian,22,12.396203377424794,15,7
12.933298,77.614293,13.013298,77.694293,17:15:00,17:30:00,04-04-2022,Windy,Medium,Snack,electric_scooter,1,Metropolitian,26,12.396259636749216,15,11
18.546258,73.904337,18.676258,74.034337,22:55:00,23:10:00,27-03-2022,Sandstorms,Low,Buffet,motorcycle,0,Metropolitian,24,19.881567340416105,15,9
11.021278,76.995017,11.081278,77.055017,22:50:00,23:05:00,24-03-2022,Fog,Low,Meal,motorcycle,1,Metropolitian,26,9.329050456698118,15,11
21.183434,72.814492,21.313434,72.944492,23:35:00,23:40:00,31-03-2022,Fog,Low,Drinks,motorcycle,1,Metropolitian,22,19.72955857320852,5,17
18.533811,73.899315,18.643811,74.009315,18:55:00,19:05:00,06-04-2022,Cloudy,Medium,Snack,scooter,0,Metropolitian,42,16.823894329937332,10,32
18.927584,72.832585,18.947584,72.852585,09:10:00,09:25:00,05-04-2022,Sandstorms,Low,Drinks,motorcycle,1,Metropolitian,16,3.0559602152005696,15,1
13.029198,77.570997,13.139198,77.680997,19:00:00,19:05:00,02-04-2022,Stormy,Medium,Snack,motorcycle,1,Urban,38,17.04121281086054,5,33
21.183434,72.814492,21.293434,72.924492,20:45:00,20:50:00,14-03-2022,Sunny,Jam,Buffet,motorcycle,2,Metropolitian,34,16.694758860031836,5,29
23.351489,85.324253,23.481489,85.454253,19:25:00,19:30:00,06-04-2022,Windy,Jam,Snack,scooter,1,Metropolitian,42,19.591413409998008,5,37
12.914264,77.6784,12.984264,77.7484,20:55:00,21:10:00,06-04-2022,Sandstorms,Jam,Snack,motorcycle,1,Metropolitian,32,10.84722728846222,15,17
